WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #21.mov.ffmpeg	LITHIUM 04:12:39 0.25	2016/12/02 04:12:39
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #30.mov.ffmpeg	LITHIUM 04:12:39	2016/12/02 04:12:39
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #29.mov.ffmpeg	KRYPTON 04:12:58 0.26	2016/12/02 04:12:58
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #31.mov.ffmpeg	KRYPTON 04:12:59	2016/12/02 04:12:59
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #30.mov.ffmpeg	LITHIUM 04:13:28 0.15	2016/12/02 04:13:28
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #32.mov.ffmpeg	LITHIUM 04:13:29	2016/12/02 04:13:29
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #28.mov.ffmpeg	TITANIUM 04:13:31 0.25	2016/12/02 04:13:31
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #33.mov.ffmpeg	TITANIUM 04:13:31	2016/12/02 04:13:31
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #33.mov.ffmpeg	TITANIUM 04:13:37 0.27	2016/12/02 04:13:37
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #34.mov.ffmpeg	TITANIUM 04:13:37	2016/12/02 04:13:37
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #34.mov.ffmpeg	TITANIUM 04:13:49 0.21	2016/12/02 04:13:49
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #35.mov.ffmpeg	TITANIUM 04:13:49	2016/12/02 04:13:49
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #31.mov.ffmpeg	KRYPTON 04:14:03 0.19	2016/12/02 04:14:03
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #36.mov.ffmpeg	KRYPTON 04:14:05	2016/12/02 04:14:05
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #32.mov.ffmpeg	LITHIUM 04:14:17 0.16	2016/12/02 04:14:17
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #37.mov.ffmpeg	LITHIUM 04:14:18	2016/12/02 04:14:18
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #35.mov.ffmpeg	TITANIUM 04:14:34 0.22	2016/12/02 04:14:34
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #38.mov.ffmpeg	TITANIUM 04:14:34	2016/12/02 04:14:34
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #36.mov.ffmpeg	KRYPTON 04:15:33 0.24	2016/12/02 04:15:33
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #39.mov.ffmpeg	KRYPTON 04:15:34	2016/12/02 04:15:34
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #38.mov.ffmpeg	TITANIUM 04:15:36 0.30	2016/12/02 04:15:36
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #40.mov.ffmpeg	TITANIUM 04:15:36	2016/12/02 04:15:36
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #40.mov.ffmpeg	TITANIUM 04:17:34 0.30	2016/12/02 04:17:34
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #41.mov.ffmpeg	TITANIUM 04:17:34	2016/12/02 04:17:34
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #39.mov.ffmpeg	KRYPTON 04:17:49 0.19	2016/12/02 04:17:49
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #42.mov.ffmpeg	KRYPTON 04:17:50	2016/12/02 04:17:50
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #41.mov.ffmpeg	TITANIUM 04:18:25 0.27	2016/12/02 04:18:25
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #43.mov.ffmpeg	TITANIUM 04:18:25	2016/12/02 04:18:25
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #42.mov.ffmpeg	KRYPTON 04:19:50 0.26	2016/12/02 04:19:50
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #44.mov.ffmpeg	KRYPTON 04:19:52	2016/12/02 04:19:52
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #43.mov.ffmpeg	TITANIUM 04:19:57 0.21	2016/12/02 04:19:57
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #45.mov.ffmpeg	TITANIUM 04:19:57	2016/12/02 04:19:57
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #45.mov.ffmpeg	TITANIUM 04:20:46 0.21	2016/12/02 04:20:46
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #46.mov.ffmpeg	TITANIUM 04:20:46	2016/12/02 04:20:46
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #37.mov.ffmpeg	LITHIUM 04:21:27 0.27	2016/12/02 04:21:27
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #47.mov.ffmpeg	LITHIUM 04:21:27	2016/12/02 04:21:27
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #44.mov.ffmpeg	KRYPTON 04:23:54 0.19	2016/12/02 04:23:54
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #48.mov.ffmpeg	KRYPTON 04:23:55	2016/12/02 04:23:55
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #46.mov.ffmpeg	TITANIUM 04:24:44 0.29	2016/12/02 04:24:44
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #49.mov.ffmpeg	TITANIUM 04:24:44	2016/12/02 04:24:44
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #47.mov.ffmpeg	LITHIUM 04:24:54 0.29	2016/12/02 04:24:54
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #50.mov.ffmpeg	LITHIUM 04:24:54	2016/12/02 04:24:54
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #49.mov.ffmpeg	TITANIUM 04:25:02 0.24	2016/12/02 04:25:02
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #51.mov.ffmpeg	TITANIUM 04:25:02	2016/12/02 04:25:02
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #51.mov.ffmpeg	TITANIUM 04:25:07 0.21	2016/12/02 04:25:07
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #52.mov.ffmpeg	TITANIUM 04:25:08	2016/12/02 04:25:08
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #52.mov.ffmpeg	TITANIUM 04:25:10 0.26	2016/12/02 04:25:10
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #54.mov.ffmpeg	TITANIUM 04:25:10	2016/12/02 04:25:10
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #54.mov.ffmpeg	TITANIUM 04:25:45 0.18	2016/12/02 04:25:46
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #55.mov.ffmpeg	TITANIUM 04:25:47	2016/12/02 04:25:47
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #55.mov.ffmpeg	TITANIUM 04:26:09 0.25	2016/12/02 04:26:09
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #56.mov.ffmpeg	TITANIUM 04:26:09	2016/12/02 04:26:09
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #56.mov.ffmpeg	TITANIUM 04:26:26 0.22	2016/12/02 04:26:26
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #50.mov.ffmpeg	LITHIUM 04:26:27 0.28	2016/12/02 04:26:27
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #57.mov.ffmpeg	TITANIUM 04:26:26	2016/12/02 04:26:26
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #58.mov.ffmpeg	LITHIUM 04:26:27	2016/12/02 04:26:27
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #57.mov.ffmpeg	TITANIUM 04:26:43 0.25	2016/12/02 04:26:43
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #59.mov.ffmpeg	TITANIUM 04:26:43	2016/12/02 04:26:43
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #48.mov.ffmpeg	KRYPTON 04:26:46 0.27	2016/12/02 04:26:46
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #60.mov.ffmpeg	KRYPTON 04:26:48	2016/12/02 04:26:48
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #59.mov.ffmpeg	TITANIUM 04:26:52 0.21	2016/12/02 04:26:53
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #61.mov.ffmpeg	TITANIUM 04:26:53	2016/12/02 04:26:53
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #58.mov.ffmpeg	LITHIUM 04:27:04 0.20	2016/12/02 04:27:04
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #62.mov.ffmpeg	LITHIUM 04:27:04	2016/12/02 04:27:04
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #61.mov.ffmpeg	TITANIUM 04:27:07 0.16	2016/12/02 04:27:07
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #63.mov.ffmpeg	TITANIUM 04:27:07	2016/12/02 04:27:07
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #63.mov.ffmpeg	TITANIUM 04:27:20 0.22	2016/12/02 04:27:20
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #64.mov.ffmpeg	TITANIUM 04:27:20	2016/12/02 04:27:20
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #62.mov.ffmpeg	LITHIUM 04:27:35 0.21	2016/12/02 04:27:35
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #65.mov.ffmpeg	LITHIUM 04:27:35	2016/12/02 04:27:35
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #64.mov.ffmpeg	TITANIUM 04:28:22 0.24	2016/12/02 04:28:22
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #66.mov.ffmpeg	TITANIUM 04:28:22	2016/12/02 04:28:22
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\Clip #66.mov.ffmpeg	TITANIUM 04:31:54 0.25	2016/12/02 04:31:54
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\IMG_2974.mov.ffmpeg	TITANIUM 04:31:55	2016/12/02 04:31:55
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #65.mov.ffmpeg	LITHIUM 04:34:50 0.27	2016/12/02 04:34:50
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/IMG_2976.mov.ffmpeg	LITHIUM 04:34:51	2016/12/02 04:34:51
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\IMG_2974.mov.ffmpeg	TITANIUM 04:35:16 0.18	2016/12/02 04:35:16
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\IMG_2977.mov.ffmpeg	TITANIUM 04:35:16	2016/12/02 04:35:16
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/IMG_2976.mov.ffmpeg	LITHIUM 04:35:32 0.10	2016/12/02 04:35:32
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - assisi/Porchetta/Clip #1.mov.ffmpeg	LITHIUM 04:35:34	2016/12/02 04:35:34
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Calendimaggio\IMG_2977.mov.ffmpeg	TITANIUM 04:35:45 0.14	2016/12/02 04:35:45
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #2.mov.ffmpeg	TITANIUM 04:35:45	2016/12/02 04:35:45
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #2.mov.ffmpeg	TITANIUM 04:35:57 0.14	2016/12/02 04:35:57
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #3.mov.ffmpeg	TITANIUM 04:35:57	2016/12/02 04:35:57
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #3.mov.ffmpeg	TITANIUM 04:36:11 0.09	2016/12/02 04:36:11
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #4.mov.ffmpeg	TITANIUM 04:36:11	2016/12/02 04:36:11
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - assisi\Porchetta\Clip #4.mov.ffmpeg	TITANIUM 04:36:37 0.11	2016/12/02 04:36:37
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Florence\MAH02174.mov.ffmpeg	TITANIUM 04:36:38	2016/12/02 04:36:38
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Florence\MAH02174.mov.ffmpeg	TITANIUM 04:37:41 0.27	2016/12/02 04:37:41
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Florence\MAH02179.mov.ffmpeg	TITANIUM 04:37:41	2016/12/02 04:37:41
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Florence\MAH02179.mov.ffmpeg	TITANIUM 04:38:15 0.20	2016/12/02 04:38:15
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0009-0.MOV.ffmpeg	TITANIUM 04:38:15	2016/12/02 04:38:15
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - assisi/Porchetta/Clip #1.mov.ffmpeg	LITHIUM 04:39:18 0.15	2016/12/02 04:39:18
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0009.MOV.ffmpeg	LITHIUM 04:39:19	2016/12/02 04:39:19
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0009-0.MOV.ffmpeg	TITANIUM 04:40:22 0.79	2016/12/02 04:40:22
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0010.MOV.ffmpeg	TITANIUM 04:40:22	2016/12/02 04:40:22
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - Italy/DJI_0009.MOV.ffmpeg	LITHIUM 04:43:59 0.54	2016/12/02 04:43:59
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0013.MOV.ffmpeg	LITHIUM 04:44:00	2016/12/02 04:44:00
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - Italy/DJI_0013.MOV.ffmpeg	LITHIUM 04:48:49 0.77	2016/12/02 04:48:49
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0014.MOV.ffmpeg	LITHIUM 04:48:51	2016/12/02 04:48:51
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0010.MOV.ffmpeg	TITANIUM 04:50:09 0.59	2016/12/02 04:50:09
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0016.MOV.ffmpeg	TITANIUM 04:50:09	2016/12/02 04:50:09
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0016.MOV.ffmpeg	TITANIUM 04:51:43 0.73	2016/12/02 04:51:43
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0017.MOV.ffmpeg	TITANIUM 04:51:44	2016/12/02 04:51:44
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - Italy/DJI_0014.MOV.ffmpeg	LITHIUM 04:54:39 0.91	2016/12/02 04:54:39
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0018.MOV.ffmpeg	LITHIUM 04:54:39	2016/12/02 04:54:39
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0017.MOV.ffmpeg	TITANIUM 04:57:15 0.90	2016/12/02 04:57:15
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0019.MOV.ffmpeg	TITANIUM 04:57:16	2016/12/02 04:57:16
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0019.MOV.ffmpeg	TITANIUM 05:00:59 1.05	2016/12/02 05:00:59
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0020.MOV.ffmpeg	TITANIUM 05:01:00	2016/12/02 05:01:00
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - assisi/Calendimaggio/Clip #60.mov.ffmpeg	KRYPTON 05:01:14 0.27	2016/12/02 05:01:15
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0021.MOV.ffmpeg	KRYPTON 05:01:16	2016/12/02 05:01:16
WORK    	LITHIUM	Finished transcoding	/Volumes/proxies/03 - Italy/DJI_0018.MOV.ffmpeg	LITHIUM 05:02:13 1.05	2016/12/02 05:02:13
WORK    	LITHIUM	Start transcoding	/Volumes/proxies/03 - Italy/DJI_0024.MOV.ffmpeg	LITHIUM 05:02:13	2016/12/02 05:02:13
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0020.MOV.ffmpeg	TITANIUM 05:04:23 0.76	2016/12/02 05:04:23
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DJI_0025.MOV.ffmpeg	TITANIUM 05:04:23	2016/12/02 05:04:23
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DJI_0025.MOV.ffmpeg	TITANIUM 05:05:22 1.04	2016/12/02 05:05:22
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\dolceaqua_DJI_0017.MOV.ffmpeg	TITANIUM 05:05:22	2016/12/02 05:05:22
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\dolceaqua_DJI_0017.MOV.ffmpeg	TITANIUM 05:07:10 0.76	2016/12/02 05:07:11
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\DSC_3607.mov.ffmpeg	TITANIUM 05:07:11	2016/12/02 05:07:11
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/DJI_0021.MOV.ffmpeg	KRYPTON 05:07:13 1.11	2016/12/02 05:07:13
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/DSC_3657.mov.ffmpeg	KRYPTON 05:07:14	2016/12/02 05:07:14
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\DSC_3607.mov.ffmpeg	TITANIUM 05:07:52 0.04	2016/12/02 05:07:52
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\flying over  water_DJI_0004.MOV.ffmpeg	TITANIUM 05:07:52	2016/12/02 05:07:52
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\flying over  water_DJI_0004.MOV.ffmpeg	TITANIUM 05:12:39 0.40	2016/12/02 05:12:39
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4738.mov.ffmpeg	TITANIUM 05:12:40	2016/12/02 05:12:40
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4738.mov.ffmpeg	TITANIUM 05:13:31 0.13	2016/12/02 05:13:31
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4837.mov.ffmpeg	TITANIUM 05:13:31	2016/12/02 05:13:31
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4837.mov.ffmpeg	TITANIUM 05:14:25 0.12	2016/12/02 05:14:25
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4838.mov.ffmpeg	TITANIUM 05:14:26	2016/12/02 05:14:26
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\DSC_4838.mov.ffmpeg	TITANIUM 05:15:32 0.11	2016/12/02 05:15:32
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4276.mov.ffmpeg	TITANIUM 05:15:32	2016/12/02 05:15:32
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4276.mov.ffmpeg	TITANIUM 05:15:57 0.18	2016/12/02 05:15:57
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4277.mov.ffmpeg	TITANIUM 05:15:57	2016/12/02 05:15:57
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4277.mov.ffmpeg	TITANIUM 05:16:55 0.12	2016/12/02 05:16:55
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4278.mov.ffmpeg	TITANIUM 05:16:55	2016/12/02 05:16:55
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Catacombs Dei Cappuccini\IMG_4278.mov.ffmpeg	TITANIUM 05:19:44 0.13	2016/12/02 05:19:44
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3850.mov.ffmpeg	TITANIUM 05:19:45	2016/12/02 05:19:45
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3850.mov.ffmpeg	TITANIUM 05:21:01 0.05	2016/12/02 05:21:01
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3851.mov.ffmpeg	TITANIUM 05:21:01	2016/12/02 05:21:01
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/DSC_3657.mov.ffmpeg	KRYPTON 05:21:32 0.18	2016/12/02 05:21:32
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3876.mov.ffmpeg	KRYPTON 05:21:33	2016/12/02 05:21:33
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3851.mov.ffmpeg	TITANIUM 05:21:52 0.05	2016/12/02 05:21:52
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3877.mov.ffmpeg	TITANIUM 05:21:52	2016/12/02 05:21:52
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3876.mov.ffmpeg	KRYPTON 05:22:12 0.14	2016/12/02 05:22:12
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3902.mov.ffmpeg	KRYPTON 05:22:14	2016/12/02 05:22:14
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3877.mov.ffmpeg	TITANIUM 05:22:30 0.13	2016/12/02 05:22:30
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3911.mov.ffmpeg	TITANIUM 05:22:30	2016/12/02 05:22:30
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3902.mov.ffmpeg	KRYPTON 05:22:32 0.05	2016/12/02 05:22:32
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3912.mov.ffmpeg	KRYPTON 05:22:33	2016/12/02 05:22:33
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3911.mov.ffmpeg	TITANIUM 05:22:42 0.07	2016/12/02 05:22:42
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3913.mov.ffmpeg	TITANIUM 05:22:42	2016/12/02 05:22:42
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_3912.mov.ffmpeg	KRYPTON 05:22:55 0.06	2016/12/02 05:22:55
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_4075.mov.ffmpeg	KRYPTON 05:23:00	2016/12/02 05:23:00
WORK    	KRYPTON	Finished transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_4075.mov.ffmpeg	KRYPTON 05:23:24 0.07	2016/12/02 05:23:24
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_3913.mov.ffmpeg	TITANIUM 05:23:25 0.06	2016/12/02 05:23:25
WORK    	TITANIUM	Start transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_4076.mov.ffmpeg	TITANIUM 05:23:25	2016/12/02 05:23:25
WORK    	KRYPTON	Start transcoding	/Volumes/proxies/03 - Italy/Etna/DSC_4077.mov.ffmpeg	KRYPTON 05:23:26	2016/12/02 05:23:26
WORK    	TITANIUM	Finished transcoding	N:\SoM\proxies\03 - Italy\Etna\DSC_4076.mov.ffmpeg	TITANIUM 05:24:20 0.06	2016/12/02 05:24:20
